aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14827995,lsidyv349bd0bd,"randolph, thomas, dramatist.","randolph, thomas",https://www.wikidata.org/wiki/Q1114379,Q1114379,"[the mirrour, a comedy in three acts [and in verse; altered from the muses' looking-glass of t. randolph]. with the author's life, and an account of the alterations. [by h. dell.]] [electronic resource]","the mirrour, a comedy in three acts","[and in verse; altered from the muses' looking-glass of t. randolph]. with the author's life, and an account of the alterations. [by h. dell.]",the second edition,"dell, henry, bookseller in holborn.","dell, henry",,,"london : j. scott, 1757.",1757,london,j. scott,comedy
14828026,lsidyv345d66e9,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,the careless lovers: a comedy [in five acts and in prose. partly taken from molière's “monsieur de pourceaugnac”]. (epilogue by mr. settle.). [electronic resource],the careless lovers: a comedy,[in five acts and in prose. partly taken from molière's “monsieur de pourceaugnac”]. (epilogue by mr. settle.).,,"molière, 1622-1673. -- settle, elkanah.","molière settle, elkanah",,,"london, 1673.",1673,london,,comedy
14828027,lsidyv338f166a,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,"the citizen turn'd gentleman: a comedy, etc. [in five acts and in prose. taken from molière's “le bourgeois gentilhomme” and “monsieur de pourceaugnac.”] [electronic resource]","the citizen turn'd gentleman: a comedy, etc.",[in five acts and in prose. taken from molière's “le bourgeois gentilhomme” and “monsieur de pourceaugnac.”],,"molière, 1622-1673.",molière,,,"london, 1672.",1672,london,,comedy
14828028,lsidyv345cab5c,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,"[the citizen turn'd gentleman: a comedy, etc. [in five acts and in prose. taken from molière's “le bourgeois gentilhomme” and “monsieur de pourceaugnac.”]] [electronic resource]","the citizen turn'd gentleman: a comedy, etc.",[in five acts and in prose. taken from molière's “le bourgeois gentilhomme” and “monsieur de pourceaugnac.”],another edition mamamouchi or the citizen turn'd gentleman: a comedy,"molière, 1622-1673. -- molière, 1622-1673.",molière,,,"london, 1675.",1675,london,,comedy
14828029,lsidyv338f1973,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,"the english lawyer; a comedy, etc. [freely adapted from codrington's translation of george ruggle's “ignoramus.”] [electronic resource]","the english lawyer; a comedy, etc.",[freely adapted from codrington's translation of george ruggle's “ignoramus.”],,"ruggle, george.","ruggle, george",,,"london : j. vade, 1678.",1678,london,j. vade,comedy
14828031,lsidyv338f74d8,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,"king edgar and alfreda. a tragi-comedy, etc. [in five acts and in verse.] [electronic resource]","king edgar and alfreda. a tragi-comedy, etc.",[in five acts and in verse.],,,,,,"london, 1677.",1677,london,,comedy
14828032,lsidyv345d0a7d,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,[the london cuckolds. a comedy [in five acts and in prose].] [electronic resource],the london cuckolds. a comedy,[in five acts and in prose].,another edition,,,,,"london, 1688.",1688,london,,comedy
14828109,lsidyv342198bf,"arrowsmith, joseph.","arrowsmith, joseph",,,the reformation. a comedy. [in five acts and in prose. by - arrowsmith.] [electronic resource],the reformation. a comedy,[in five acts and in prose. by - arrowsmith.],,,,,,"london : w. cademan, 1673.",1673,london,w. cademan,comedy
14828166,lsidyv338f1b80,"revet, edward.","revet, edward",,,"the town shifts; or, the suburb-justice. a comedy [in five acts and in prose]. [electronic resource]","the town shifts; or, the suburb-justice. a comedy",[in five acts and in prose].,,,,,,"london, 1671.",1671,london,,comedy
14828174,lsidyv302ad761,"reynolds, frederic.","reynolds, frederic",https://www.wikidata.org/wiki/Q5497124,Q5497124,begone dull care; a comedy in five acts [and in prose]. [electronic resource],begone dull care; a comedy in five acts,[and in prose].,,,,,,"london, 1808.",1808,london,,comedy
14828175,lsidyv302994ef,"reynolds, frederic.","reynolds, frederic",https://www.wikidata.org/wiki/Q5497124,Q5497124,"the delinquent, or seeing company. a comedy in five acts [and in prose]. [electronic resource]","the delinquent, or seeing company. a comedy in five acts",[and in prose].,,,,,,"london, 1805.",1805,london,,comedy
14828179,lsidyv30626209,"reynolds, frederic.","reynolds, frederic",https://www.wikidata.org/wiki/Q5497124,Q5497124,the rage; a comedy [in five acts and in prose]. [electronic resource],the rage; a comedy,[in five acts and in prose].,,,,,,"london, 1795.",1795,london,,comedy
14828182,lsidyv309a1e00,"reynolds, frederic.","reynolds, frederic",https://www.wikidata.org/wiki/Q5497124,Q5497124,the will; a comedy in five acts [and in prose]. [electronic resource],the will; a comedy in five acts,[and in prose].,,,,,,"london, 1797.",1797,london,,comedy
14828209,lsidyv39453428,"rhodes, thomas, poetical writer.","rhodes, thomas",https://www.wikidata.org/wiki/Q75627766,Q75627766,marriage no jest. a comedy in five acts [and in prose]. [electronic resource],marriage no jest. a comedy in five acts,[and in prose].,,,,,,"coventry, 1809.",1809,coventry,,comedy
14828249,lsidyv3492c511,"richardson, joseph, barrister-at-law.","richardson, joseph",https://www.wikidata.org/wiki/Q1438595,Q1438595,"literary relics; consisting of the comedy of “the fugitive,” and a few short poems: with a sketch of the life of the author. [electronic resource]","literary relics; consisting of the comedy of “the fugitive,” and a few short poems",with a sketch of the life of the author,,,,,,"london, 1807.",1807,london,,comedy
14828290,lsidyv31b59167,"rider, william, master of arts.","rider, william",https://www.wikidata.org/wiki/Q8017576,Q8017576,the twins: a tragi-comedy [in five acts and in verse]. [electronic resource],the twins: a tragi-comedy,[in five acts and in verse].,,,,,,"london : r. pollard and j. sweeting, 1655.",1655,london,r. pollard and j. sweeting,comedy
14828303,lsidyv3494a261,,,,,"right and wrong. a comedy, in five acts [and in prose]. [electronic resource]","right and wrong. a comedy, in five acts",[and in prose].,,,,,,"london, 1812.",1812,london,,comedy
14828304,lsidyv34ec32aa,,,,,"[right and wrong. a comedy, in five acts [and in prose].] [electronic resource]","right and wrong. a comedy, in five acts",[and in prose].,second edition,,,,,"london, 1812.",1812,london,,comedy
14828348,lsidyv3423f21e,,,,,"the rivals. a comedy, etc. [by sir william davenant. based on the “two noble kinsmen” by john fletcher and william shakespeare.] [electronic resource]","the rivals. a comedy, etc.",[by sir william davenant. based on the “two noble kinsmen” by john fletcher and william shakespeare.],,"davenant, william, sir. -- fletcher, john, dramatist, and shakespeare (william). -- shakespeare, william, 1564-1616","davenant, william fletcher, john, and shakespeare william",,,"london : william cademan, 1668.",1668,london,william cademan,comedy
14828350,lsidyv2eb5c4ec,,,,,"the rivals, a comedy. as it is acted at the theatre-royal in covent-garden. by r. b. b. sheridan]. [electronic resource]","the rivals, a comedy", as it is acted at the theatre-royal in covent-garden. by r. b. b. sheridan],,"sheridan, richard brinsley butler, right hon..","sheridan, richard brinsley butler, right hon.",,,"london : john wilkie, 1775.",1775,london,john wilkie,comedy
14828389,lsidyv2eb18939,"roberts, william, barrister-at-law, of the middle temple.","roberts, william",https://www.wikidata.org/wiki/Q8017650,Q8017650,the fugitives: a comedy [in five acts and in prose]. [electronic resource],the fugitives: a comedy,[in five acts and in prose].,,,,,,"warrington, 1791.",1791,warrington,,comedy
14828409,lsidyv34ecde57,"robertson, thomas william, the elder.","robertson, thomas william",https://www.wikidata.org/wiki/Q952708,Q952708,"school. a comedy, etc. [electronic resource]","school. a comedy, etc.",,,,,,,[1869].,1869,,,comedy
14828666,lsidyv2eb69e2f,,,,,"the runaway, a comedy [in five acts and in prose, by h. cowley]. [electronic resource]","the runaway, a comedy","[in five acts and in prose, by h. cowley].",,"cowley, hannah.","cowley, hannah",,,"london, 1776.",1776,london,,comedy
14828777,lsidyv345b783e,,,,,"[a ryght pithy, pleasaunt anp [sic] merie comedie: intytuled gammer gurtons nedle: played on stage, not longe ago in christes colledge in cambridge. made by mr. s. mr of art [i.e. william stevenson.] b.l.] [electronic resource]","a ryght pithy, pleasaunt anp (sic) merie comedie: intytuled gammer gurtons nedle","played on stage, not longe ago in christes colledge in cambridge. made by mr. s. mr of art [i.e. william stevenson.] b.l.",another edition a right pithy pleasant and merry comedy etc bl,"stevenson, william, d. 1575.","stevenson, william, d.",,,"london : t. johnson, 1661.",1661,london,t. johnson,comedy
14828786,lsidyv32ceb40e,"sharpham, edward","sharpham, edward",https://www.wikidata.org/wiki/Q17626177,Q17626177,"cupid's whirligig. [a comedy. the dedication is signed e. s., i.e. edward sharpham?] [electronic resource]",cupid's whirligig,"[a comedy. the dedication is signed e. s., i.e. edward sharpham?]",,"sharpham, edward.","sharpham, edward",,,"london : e. allde, 1607.",1607,london,e. allde,comedy
14828787,lsidyv345b11f1,"sharpham, edward","sharpham, edward",https://www.wikidata.org/wiki/Q17626177,Q17626177,"[cupid's whirligig. [a comedy. the dedication is signed e. s., i.e. edward sharpham?]] [electronic resource]",cupid's whirligig,"[a comedy. the dedication is signed e. s., i.e. edward sharpham?]",another edition cupids whirligig etc by edward sharpham,,,,,"london : t. h. for r. meighen, 1630.",1630,london,t. h. for r. meighen,comedy
14829017,lsidyv2eb53bc4,,,,,"the school for wives. a comedy [in five acts, and in prose. by h. kelly]. [electronic resource]",the school for wives. a comedy,"[in five acts, and in prose. by h. kelly].",,,,,,"london : t. beckett, 1774.",1774,london,t. beckett,comedy
14829022,lsidyv35431d08,,,,,cap and gown comedy. a schoolmaster's stories. [by a. r. h. moncrieff.] [electronic resource],cap and gown comedy. a schoolmaster's stories,[by a. r. h. moncrieff.],,"moncrieff, ascott robert hope.","moncrieff, ascott robert hope",,,"london : a. and c. black, 1893.",1893,london,a. and c. black,comedy
14829090,lsidyv3350bbfd,"scott, thomas, secretary to the earl of roxburgh.","scott, thomas",,,the mock-marriage. a comedy. [electronic resource],the mock-marriage. a comedy,,,,,,,"london, 1696.",1696,london,,comedy
14829201,lsidyv39f8d178,"seawell, molly elliot.","seawell, molly elliot",https://www.wikidata.org/wiki/Q6896568,Q6896568,"a strange, sad comedy. [a novel.] [electronic resource]","a strange, sad comedy",[a novel.],,,,,,"new york : century co., 1896.",1896,new york,century co.,comedy
14829210,lsidyv345d0cae,"sedley, charles, sir, bart.","sedley, charles, bart",https://www.wikidata.org/wiki/Q1066050,Q1066050,"bellamira, or the mistress, a comedy: as it is acted by their majesties servants. [electronic resource]","bellamira, or the mistress, a comedy",as it is acted by their majesties servants,,terence,terence,,,"london : printed by d. mallet, for l. c. and timothy goodwin, 1687.",1687,london,printed by d. mallet for l. c. and timothy goodwin,comedy
14829211,lsidyv345d10fd,"sedley, charles, sir, bart.","sedley, charles, bart",https://www.wikidata.org/wiki/Q1066050,Q1066050,"the mulberry garden, a comedy [in five acts and in verse], etc. [electronic resource]","the mulberry garden, a comedy","[in five acts and in verse], etc.",,,,,,"london, 1668.",1668,london,,comedy
14829212,lsidyv345d0ec0,"sedley, charles, sir, bart.","sedley, charles, bart",https://www.wikidata.org/wiki/Q1066050,Q1066050,"[the mulberry garden, a comedy [in five acts and in verse], etc.] [electronic resource]","the mulberry garden, a comedy","[in five acts and in verse], etc.",another edition,,,,,"london, 1675.",1675,london,,comedy
14829298,lsidyv346006dc,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"bury-fair. a comedy, etc. [in five acts and in prose.] [electronic resource]","bury-fair. a comedy, etc.",[in five acts and in prose.],,,,,,"london, 1689.",1689,london,,comedy
14829299,lsidyv338f7b9b,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"epsom-wells. a comedy, etc. [in five acts and in prose.] [electronic resource]","epsom-wells. a comedy, etc.",[in five acts and in prose.],,,,,,"london, 1673.",1673,london,,comedy
14829301,lsidyv34600c90,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the humorists, a comedy [in five acts and in prose], etc. [electronic resource]","the humorists, a comedy","[in five acts and in prose], etc.",,,,,,"london : h. herringman, 1671.",1671,london,h. herringman,comedy
14829302,lsidyv345d25b4,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the humorists, a comedy [in five acts and in prose], etc.] [electronic resource]","the humorists, a comedy","[in five acts and in prose], etc.",another edition,,,,,"london : printed for h. herringman ... and are to be sold by f. saunders and j. knapton, 1691.",1691,london,printed for h. herringman ... and are to be sold by f. saunders and j. knapton,comedy
14829303,lsidyv342abfd7,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the lancashire witches, and tegue o divelly the irish priest. a comedy. part the first [in five acts and in prose]. the amorous bigot, with the second part of tegue o divelly, a comedy. [electronic resource]","the lancashire witches, and tegue o divelly the irish priest. a comedy. part the first","[in five acts and in prose]. the amorous bigot, with the second part of tegue o divelly, a comedy.",,,,,,"london, 1691.",1691,london,,comedy
14829306,lsidyv345d27b5,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,the miser: a comedy [in five acts and in prose: founded on molière's “l'avare”] ... written by t. shadwell. [electronic resource],the miser: a comedy,[in five acts and in prose: founded on molière's “l'avare”] written by t. shadwell....,,"molière, 1622-1673.",molière,,,"london : t. collins & j. ford, 1672.",1672,london,t. collins & j. ford,comedy
14829307,lsidyv345da10b,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,[the miser: a comedy [in five acts and in prose: founded on molière's “l'avare”] ... written by t. shadwell.] [electronic resource],the miser: a comedy,[in five acts and in prose: founded on molière's “l'avare”] written by t. shadwell....,another edition a comedy called the miser etc,"molière, 1622-1673.",molière,,,"london : f. saunders, 1691.",1691,london,f. saunders,comedy
14829310,lsidyv34600ad7,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the scowrers. a comedy, etc. [in five acts, in prose and verse.] [electronic resource]","the scowrers. a comedy, etc.","[in five acts, in prose and verse.]",,,,,,"london, 1691.",1691,london,,comedy
14829314,lsidyv345d20b1,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the sullen lovers, or the impertinents, a comedy [in five acts and in prose]. [electronic resource]","the sullen lovers, or the impertinents, a comedy",[in five acts and in prose].,,,,,,"in the savoy, 1668.",1668,in the savoy,,comedy
14829316,lsidyv34600049,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"a true widow. a comedy, etc. [in five acts and in prose.] (prologue by mr. dryden.). [electronic resource]","a true widow. a comedy, etc.",[in five acts and in prose.] (prologue by mr. dryden.).,,"dryden, john, 1631-1700.","dryden, john",,,"london, 1679.",1679,london,,comedy
14829317,lsidyv346037dc,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the virtuoso. a comedy, etc. [in five acts and in prose.] [electronic resource]","the virtuoso. a comedy, etc.",[in five acts and in prose.],,,,,,"london, 1676.",1676,london,,comedy
14829318,lsidyv335045c6,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the virtuoso. a comedy, etc. [in five acts and in prose.]] [electronic resource]","the virtuoso. a comedy, etc.",[in five acts and in prose.],another edition,,,,,"london, 1691.",1691,london,,comedy
14829319,lsidyv34603ad2,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the virtuoso. a comedy, etc. [in five acts and in prose.]] [electronic resource]","the virtuoso. a comedy, etc.",[in five acts and in prose.],another edition,,,,,"london, 1704.",1704,london,,comedy
14829320,lsidyv32c46eb5,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"the volunteers, or the stock-jobbers. a comedy, etc. [in five acts, and in prose. with a dedicatory epistle by anne shadwell and prologue by t. d'urfey.] [electronic resource]","the volunteers, or the stock-jobbers. a comedy, etc.","[in five acts, and in prose. with a dedicatory epistle by anne shadwell and prologue by t. d'urfey.]",,"d'urfey, thomas, 1653-1723. -- shadwell, anne.","d'urfey, thomas. shadwell, anne",,,"london, 1693.",1693,london,,comedy
14829345,lsidyv314b8c42,"shakespeare, william, 1564-1616","shakespeare, william",https://www.wikidata.org/wiki/Q692,Q692,catharine and petruchio; a comedy in three acts. as it is perform'd at the theatre-royal in drury-lane. alter'd [by david garrick] from shakespeare's taming of the shrew. [electronic resource],catharine and petruchio; a comedy in three acts,as it is perform'd at the theatre-royal in drury-lane. alter'd [by david garrick] from shakespeare's taming of the shrew.,,"garrick, david.","garrick, david",,,"london : j. & r. tonson, and s. draper, 1756.",1756,london,j. & r. tonson and s. draper,comedy
14829347,lsidyv2eb967a9,"shakespeare, william, 1564-1616","shakespeare, william",https://www.wikidata.org/wiki/Q692,Q692,"[the tempest, or the enchanted island. a comedy, as it is now actedat his highness the duke of york's theatre. [altered from shakspere by dryden and sir w. davenant.]] [electronic resource]","the tempest, or the enchanted island. a comedy",as it is now actedat his highness the duke of york's theatre. [altered from shakspere by dryden and sir w. davenant.],another edition as compiled by j p kemble and  acted at the theatre royal drury lane etc,"kemble, john philip, 1757-1823.","kemble, john philip",,,"london : j. debrett, 1789.",1789,london,j. debrett,comedy
14829379,lsidyv345cf692,"sharpe, lewis.","sharpe, lewis",https://www.wikidata.org/wiki/Q18811025,Q18811025,"the noble stranger. [a comedy, in five acts, in prose and verse.] [electronic resource]",the noble stranger,"[a comedy, in five acts, in prose and verse.]",,,,,,"london : i. o., for j. becket, 1640.",1640,london,i. o. for j. becket,comedy
14829381,lsidyv345d7ab5,"sharpham, edward.","sharpham, edward",https://www.wikidata.org/wiki/Q17626177,Q17626177,"[the fleire [a comedy in five acts, in prose and verse]. as it hath beene often played in the blacke-fryers by the children of the revells.] [electronic resource]",the fleire,"[a comedy in five acts, in prose and verse]. as it hath beene often played in the blacke-fryers by the children of the revells.",another edition the fleire,,,,,"london : j. norton, for w. cooke, 1631.",1631,london,j. norton for w. cooke,comedy
14829465,lsidyv32c5e357 -- lsidyv39a71f13,"sheridan, richard brinsley butler, right hon.","sheridan, richard brinsley butler",https://www.wikidata.org/wiki/Q352725,Q352725,"sheridan's comedies. the rivals and the school for scandal. edited with an introduction and notes to each play and a biographical sketch of sheridan by brander matthews. with illustrations by e. a. abbey, fred. barnard, r. blum, c. s. reinhart, etc. [electronic resource]",sheridan's comedies. the rivals and the school for scandal,"edited with an introduction and notes to each play and a biographical sketch of sheridan by brander matthews. with illustrations by e. a. abbey, fred. barnard, r. blum, c. s. reinhart, etc.",,"abbey, edwin austin, 1852-1911. -- barnard, frederick. -- blum, robert frederick. -- matthews, james brander.","abbey, edwin austin. barnard, frederick. blum, robert frederick. matthews, james brander",,,"london : chatto and windus, 1885.",1885,london,chatto and windus,comedy
14829488,lsidyv345b66e9,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the bird in a cage. a comedie, etc. [electronic resource]","the bird in a cage. a comedie, etc.",,,,,,,"london : b. alsop and t. fawcet, for w. cooke, 1633.",1633,london,b. alsop and t. fawcet for w. cooke,comedy
14829489,lsidyv338f06b9,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the constant maid. a comedy [in five acts, in verse]. [electronic resource]",the constant maid. a comedy,"[in five acts, in verse].",,,,,,"london : j. raworth, for r. whitaker, 1640.",1640,london,j. raworth for r. whitaker,comedy
14829491,lsidyv3460faf8,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the example. [a comedy, in five acts, in verse.] [electronic resource]",the example,"[a comedy, in five acts, in verse.]",,,,,,"london, 1637.",1637,london,,comedy
14829492,lsidyv345b7679,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,the gamester. [a comedy in five acts and in verse.] as it was presented by her majesties servants at the private house in drury-lane. [electronic resource],the gamester,[a comedy in five acts and in verse.] as it was presented by her majesties servants at the private house in drury-lane.,,,,,,"london : printed by john norton for andrew crooke and william cooke, 1637.",1637,london,printed by john norton for andrew crooke and william cooke,comedy
14829493,lsidyv308021a6,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the gamesters; a comedy, altered from shirley [by david garrick]. [electronic resource]","the gamesters; a comedy, altered from shirley",[by david garrick].,,,,,,"london, 1758.",1758,london,,comedy
14829494,lsidyv3352ac93,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the gratefull servant. a comedie, etc. [in five acts, in prose and verse.] [electronic resource]","the gratefull servant. a comedie, etc.","[in five acts, in prose and verse.]",,,,,,"london, 1630.",1630,london,,comedy
14829496,lsidyv3395def9,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"hide parke, a comedie [in five acts, in verse]. [electronic resource]","hide parke, a comedie","[in five acts, in verse].",,,,,,"london, 1637.",1637,london,,comedy
14829497,lsidyv33956995,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the humorous courtier. a comedy, as it hath been presented with good applause at the private house in drury-lane. [electronic resource]",the humorous courtier. a comedy, as it hath been presented with good applause at the private house in drury-lane,,"shakespeare, william, 1564-1616","shakespeare, william",,,"london : printed by t. c. [thomas cotes] for william cooke, and are to be sold by james becket, 1640.",1640,london,printed by t. c. [thomas cotes] for william cooke and are to be sold by james becket,comedy
14829498,lsidyv338f09bf,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the lady of pleasure. a comedie, as it was acted by her majesties servants, at the private house in drury lane. [electronic resource]",the lady of pleasure. a comedie," as it was acted by her majesties servants, at the private house in drury lane",,,,,,"london : printed by tho. cotes, for andrew crooke and william cooke, 1637.",1637,london,printed by tho. cotes for andrew crooke and william cooke,comedy
14829500,lsidyv3353067b,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the opportunitie. a comedy, as it was presented by her majesties servants, at the private house in drury lane. [electronic resource]",the opportunitie. a comedy,"as it was presented by her majesties servants, at the private house in drury lane",,,,,,"london : printed by thomas cotes for andrew crooke, and will. cooke, 1640.",1640,london,printed by thomas cotes for andrew crooke and will. cooke,comedy
14829502,lsidyv3353feeb,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the royall master. [a comedy in five acts, in verse.] [electronic resource]",the royall master,"[a comedy in five acts, in verse.]",,,,,,"london, 1638.",1638,london,,comedy
14829504,lsidyv3352af0c,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the schoole of complement. [a comedy in five acts, in prose and verse.] [electronic resource]",the schoole of complement,"[a comedy in five acts, in prose and verse.]",,,,,,"london, 1631.",1631,london,,comedy
14829505,lsidyv3351eabd,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"[the schoole of complement. [a comedy in five acts, in prose and verse.]] [electronic resource]",the schoole of complement,"[a comedy in five acts, in prose and verse.]",another edition,,,,,"london, 1637.",1637,london,,comedy
14829506,lsidyv32b9baeb,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"[the schoole of complement. [a comedy in five acts, in prose and verse.]] [electronic resource]",the schoole of complement,"[a comedy in five acts, in prose and verse.]",another edition love tricks: or the schoole of complements etc,,,,,"london, 1667.",1667,london,,comedy
14829508,lsidyv3395d621,"shirley, james, 1596-1666.","shirley, james",https://www.wikidata.org/wiki/Q1349914,Q1349914,"the wedding. [a comedy in five acts, in prose and verse.] [electronic resource]",the wedding,"[a comedy in five acts, in prose and verse.]",,,,,,"london, 1633.",1633,london,,comedy
14829546,lsidyv3494a6cf,"siddons, henry.","siddons, henry",https://www.wikidata.org/wiki/Q5728305,Q5728305,time's a tell-tale: a comedy in five acts [in prose]. [electronic resource],time's a tell-tale: a comedy in five acts,[in prose].,,,,,,"london, 1807.",1807,london,,comedy
14829723,lsidyv349358a3,"smith, charlotte, mrs.","smith, charlotte",https://www.wikidata.org/wiki/Q442902,Q442902,[what is she? a comedy ... second edition. [by charlotte smith.]] [electronic resource],what is she? a comedy,second edition. [by charlotte smith.]...,third edition,,,,,"london, 1800.",1800,london,,comedy
14829827,lsidyv39a21818,"snaith, j. c. (john collis), 1876-1936","snaith, john collis",https://www.wikidata.org/wiki/Q16527376,Q16527376,lady barbarity. a romantic comedy. [electronic resource],lady barbarity. a romantic comedy,,,,,,,"toronto : the copp, clark co., 1899.",1899,toronto,the copp clark co.,comedy
14829874,lsidyv3423edf8,,,,,"the sophister. a comedy [in five acts, prose and verse. by r. zouch?]. [electronic resource]",the sophister. a comedy,"[in five acts, prose and verse. by r. zouch?].",,"zouch, richard.","zouch, richard",,,"london, 1639.",1639,london,,comedy
14829893,lsidyv345ec2dd,"southern, thomas.","southern, thomas",https://www.wikidata.org/wiki/Q2403714,Q2403714,"sir anthony love; or, the rambling lady. a comedy [in five acts, prose and verse], etc. [electronic resource]","sir anthony love; or, the rambling lady. a comedy etc.","[in five acts, prose and verse], etc.",,,,,,"london, 1691.",1691,london,,comedy
14829894,lsidyv32ba9391,"southern, thomas.","southern, thomas",https://www.wikidata.org/wiki/Q2403714,Q2403714,"the wives excuse; or, cuckolds make themselves. a comedy [in five acts, in prose and in verse. with verses by john dryden, addressed to the author on his comedy, etc.]. [electronic resource]","the wives excuse; or, cuckolds make themselves. a comedy","[in five acts, in prose and in verse. with verses by john dryden, addressed to the author on his comedy, etc.].",,"dryden, john, 1631-1700.","dryden, john",,,"london, 1692.",1692,london,,comedy
14830116,lsidyv345db5c2,,,,,"the step-mother, a tragi-comedy. [electronic resource]","the step-mother, a tragi-comedy",,,"stapleton, robert, sir.","stapleton, robert",,,"london, 1664.",1664,london,,comedy
14830343,lsidyv345ce031,"strode, william, d.d.","strode, william",https://www.wikidata.org/wiki/Q53736879,Q53736879,the floating island: a tragi-comedy [in five acts and in verse]. [electronic resource],the floating island: a tragi-comedy,[in five acts and in verse].,,,,,,"london, 1655.",1655,london,,comedy
14830379,lsidyv3a2e304b,"sturgis, howard overing.","sturgis, howard overing",https://www.wikidata.org/wiki/Q1262216,Q1262216,"all that was possible: being the record of a summer in the life of mrs. sibyl crofts, comedian, extracted from her correspondence [or rather, written] by h. o. sturgis. [electronic resource]",all that was possible,"being the record of a summer in the life of mrs. sibyl crofts, comedian, extracted from her correspondence [or rather, written] by h. o. sturgis.",,,,,,"london : osgood & mcilvaine, 1895 [1894].",1895,london,osgood & mcilvaine,comedy
14830412,lsidyv314e7574,,,,,[the summer's tale. a musical comedy of three acts [in prose. by r. cumberland].] [electronic resource],the summer's tale. a musical comedy of three acts,[in prose. by r. cumberland].,another edition,"cumberland, richard, 1732-1811","cumberland, richard",,,,,,,comedy
14830492,lsidyv345d76d2,"sydserf, thomas, comedian.","sydserf, thomas",https://www.wikidata.org/wiki/Q7794310,Q7794310,"tarugo's wiles: or, the coffee-house. a comedy [in five acts and in prose]. [electronic resource]","tarugo's wiles: or, the coffee-house. a comedy",[in five acts and in prose].,,,,,,"london, 1668.",1668,london,,comedy
